node_name,count,patient_list,DDTRequestTime,KSRequestTime,KSTimeCommunication,KSTimeExec,TaggingTimeCommunication,TaggingTimeExec,medco-connector-DDT,medco-connector-i2b2-PDO,medco-connector-i2b2-PSM,medco-connector-local-agg,medco-connector-local-patient-list-masking,medco-connector-overall,medco-connector-unlynx-key-switch-count,medco-connector-unlynx-key-switch-patient-list
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,34,29,0,10,2,20,54,602,0,8,734,11,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,35,29,0,10,1,17,60,575,0,10,712,10,37
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,1,19,52,564,0,9,692,11,34
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,31,26,0,10,2,18,56,598,0,9,730,11,33
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,30,25,0,11,2,20,129,629,0,9,832,9,32
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,32,27,0,11,2,20,52,578,0,8,705,11,33
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,2,19,53,601,0,9,731,11,34
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,32,27,0,10,2,20,54,612,0,9,744,11,34
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,31,25,0,11,1,19,55,676,0,9,806,11,33
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,31,26,0,11,2,19,54,633,0,9,763,13,33
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,30,25,0,9,2,18,55,600,0,8,728,12,32
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,28,0,10,1,19,55,611,0,10,744,11,36
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,29,0,10,2,19,55,621,0,7,753,11,36
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,34,29,0,11,2,20,53,574,0,9,707,12,36
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,30,26,0,11,2,20,55,563,0,8,692,11,32
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,32,27,0,11,2,20,55,564,0,8,695,11,34
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,31,26,0,11,2,20,51,570,0,9,696,9,33
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,31,26,0,11,1,18,51,596,0,9,721,10,33
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,33,27,0,10,2,18,54,546,0,9,675,10,35
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,28,23,0,10,1,19,53,579,0,9,704,11,30
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,32,26,0,11,1,18,63,574,0,9,712,11,34
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,29,0,10,1,19,54,563,0,7,692,11,35
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,34,29,0,11,2,20,55,602,0,7,733,10,35
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,30,25,0,11,2,20,52,577,0,8,700,9,31
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,28,23,0,10,2,19,55,548,0,8,675,11,30
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,2,19,55,596,0,8,725,10,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,28,0,11,2,19,52,562,0,7,687,9,34
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,31,26,0,10,2,19,55,580,0,7,708,12,33
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,29,0,11,2,19,52,604,0,9,733,10,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,27,23,0,9,2,18,53,560,0,9,685,11,29
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,32,26,0,9,2,18,61,696,0,9,832,11,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,31,26,0,11,2,20,54,599,0,9,728,10,33
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,33,28,0,9,2,18,63,622,0,9,761,11,35
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,32,27,0,11,2,20,70,627,0,9,773,10,34
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,27,0,11,2,19,86,667,0,8,828,10,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,29,0,11,2,19,50,596,0,9,725,11,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,28,23,0,12,2,20,53,604,0,9,730,10,30
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,31,26,0,11,2,20,53,602,0,9,730,11,33
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,2,20,53,572,0,9,701,11,34
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,35,29,0,11,2,19,54,584,0,9,718,11,37
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,32,26,0,10,2,18,52,644,0,9,771,11,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,28,0,11,2,20,51,583,0,8,712,11,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,36,31,0,12,2,20,58,574,0,10,715,11,38
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,32,27,0,10,1,19,54,587,0,7,715,11,33
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,34,30,0,11,2,19,61,577,0,8,716,11,36
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,28,0,11,2,19,53,568,0,9,700,12,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,29,0,11,2,19,55,568,0,8,700,11,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,30,25,0,11,2,19,53,582,0,8,707,10,31
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,34,30,0,9,2,17,54,580,0,7,709,11,36
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,28,0,11,2,19,53,604,0,9,734,11,35
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,2,19,55,532,0,10,665,11,34
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,30,26,0,11,2,20,51,589,0,8,714,11,32
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,27,22,0,11,2,19,54,570,0,9,694,11,29
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,29,0,10,2,19,54,588,0,8,719,11,35
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,35,29,0,10,1,19,52,651,0,7,778,10,36
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,28,23,0,11,2,20,55,654,0,9,782,10,30
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,31,26,0,11,1,19,55,558,0,8,684,10,32
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,34,29,0,11,1,18,53,633,0,9,763,10,36
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,35,29,0,11,2,19,70,667,0,9,817,11,37
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,26,21,0,9,2,17,55,567,0,8,688,11,27
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,30,25,0,10,1,18,52,566,0,9,692,11,32
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,30,25,0,9,1,17,73,634,0,8,777,10,31
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,31,26,0,11,2,19,61,584,0,9,720,11,33
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,28,23,0,11,2,20,56,678,0,7,805,11,29
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,26,0,11,2,19,103,701,0,9,879,10,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,33,28,0,11,2,20,55,599,0,8,731,11,34
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,31,26,0,10,2,19,55,578,0,8,707,11,32
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,34,29,0,10,2,18,52,605,0,6,731,11,35
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,31,26,0,9,2,18,54,576,0,9,705,11,33
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,10,2,19,55,579,0,9,710,11,34
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,33,28,0,11,2,20,61,685,0,6,821,11,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,27,24,0,10,2,18,53,588,0,7,708,11,29
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,30,25,0,11,2,19,61,629,0,9,763,10,32
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,33,28,0,9,2,17,54,581,0,7,706,10,35
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,34,29,0,11,2,20,52,566,0,8,692,9,35
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,31,25,0,11,2,19,54,642,0,9,772,11,33
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,30,25,0,11,2,19,53,558,0,9,684,10,32
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,28,23,0,11,1,19,54,577,0,7,698,10,29
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,31,26,0,9,1,17,51,583,0,6,701,8,32
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,2,22,53,571,0,9,703,11,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,34,28,0,11,2,20,62,573,0,8,713,11,35
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,34,28,0,11,2,20,55,567,0,9,702,12,36
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,26,22,0,11,2,20,55,588,0,9,712,9,28
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,28,0,10,1,19,54,576,0,4,701,11,34
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],16,30,25,0,10,1,17,70,638,0,9,783,10,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,32,27,0,11,2,19,54,596,0,9,727,11,34
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,33,28,0,10,2,19,54,567,0,8,698,11,35
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],17,30,25,0,11,2,19,52,563,0,8,684,9,31
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],18,34,30,0,10,2,20,55,722,0,8,854,11,36
MEDCO_nebulaexp_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,32,27,0,11,2,21,54,624,0,8,753,10,33
MEDCO_nebulaexp_2_iccluster037.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,28,23,0,11,2,20,55,596,0,7,721,11,29
MEDCO_nebulaexp_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],19,29,23,0,11,2,20,54,557,0,9,685,11,31
